Datetime,Open,High,Low,Close,Adj_close,Volume
2021-04-11 14:20:00,59726.59375,59726.59375,59726.59375,59726.59375,59726.59375,0
2021-04-11 14:21:00,59713.49609375,59713.49609375,59713.49609375,59713.49609375,59713.49609375,0
2021-04-11 14:22:00,59720.23046875,59720.23046875,59720.23046875,59720.23046875,59720.23046875,0
2021-04-11 14:23:00,59693.3671875,59693.3671875,59693.3671875,59693.3671875,59693.3671875,0
2021-04-11 14:24:00,59692.54296875,59692.54296875,59692.54296875,59692.54296875,59692.54296875,0
2021-04-11 14:25:00,59739.48046875,59739.48046875,59739.48046875,59739.48046875,59739.48046875,0
2021-04-11 14:26:00,59737.328125,59737.328125,59737.328125,59737.328125,59737.328125,19546112
2021-04-11 14:27:00,59719.59375,59719.59375,59719.59375,59719.59375,59719.59375,0
2021-04-11 14:28:00,59681.15625,59681.15625,59681.15625,59681.15625,59681.15625,0
2021-04-11 14:29:00,59667.05078125,59667.05078125,59667.05078125,59667.05078125,59667.05078125,0
2021-04-11 14:30:00,59579.125,59579.125,59579.125,59579.125,59579.125,0
2021-04-11 14:31:00,59532.25,59532.25,59532.25,59532.25,59532.25,0
2021-04-11 14:32:00,59489.046875,59489.046875,59489.046875,59489.046875,59489.046875,0
2021-04-11 14:33:00,59431.390625,59431.390625,59431.390625,59431.390625,59431.390625,0
2021-04-11 14:34:00,59388.11328125,59388.11328125,59388.11328125,59388.11328125,59388.11328125,0
2021-04-11 14:35:00,59289.796875,59289.796875,59289.796875,59289.796875,59289.796875,2183168
2021-04-11 14:36:00,59399.57421875,59399.57421875,59399.57421875,59399.57421875,59399.57421875,0
2021-04-11 14:37:00,59380.23828125,59380.23828125,59380.23828125,59380.23828125,59380.23828125,68640768
2021-04-11 14:38:00,59388.90234375,59388.90234375,59388.90234375,59388.90234375,59388.90234375,3473408
2021-04-11 14:39:00,59362.3125,59362.3125,59362.3125,59362.3125,59362.3125,4562944
2021-04-11 14:40:00,59425.0625,59425.0625,59425.0625,59425.0625,59425.0625,20688896
2021-04-11 14:41:00,59420.8046875,59420.8046875,59420.8046875,59420.8046875,59420.8046875,13156352
2021-04-11 14:42:00,59467.63671875,59467.63671875,59467.63671875,59467.63671875,59467.63671875,14684160
2021-04-11 14:43:00,59452.34375,59452.34375,59452.34375,59452.34375,59452.34375,56573952
2021-04-11 14:44:00,59461.94140625,59461.94140625,59461.94140625,59461.94140625,59461.94140625,0
2021-04-11 14:45:00,59443.96484375,59443.96484375,59443.96484375,59443.96484375,59443.96484375,843776
2021-04-11 14:46:00,59475.78125,59475.78125,59475.78125,59475.78125,59475.78125,0
2021-04-11 14:47:00,59424.40625,59424.40625,59424.40625,59424.40625,59424.40625,552960
2021-04-11 14:48:00,59405.78125,59405.78125,59405.78125,59405.78125,59405.78125,0
2021-04-11 14:49:00,59386.29296875,59386.29296875,59386.29296875,59386.29296875,59386.29296875,0
2021-04-11 14:50:00,59335.61328125,59335.61328125,59335.61328125,59335.61328125,59335.61328125,0
2021-04-11 14:51:00,59347.5390625,59347.5390625,59347.5390625,59347.5390625,59347.5390625,0
2021-04-11 14:52:00,59355.921875,59355.921875,59355.921875,59355.921875,59355.921875,0
2021-04-11 14:53:00,59380.16015625,59380.16015625,59380.16015625,59380.16015625,59380.16015625,6950912
2021-04-11 14:54:00,59381.08203125,59381.08203125,59381.08203125,59381.08203125,59381.08203125,5472256
2021-04-11 14:55:00,59425.453125,59425.453125,59425.453125,59425.453125,59425.453125,32051200
2021-04-11 14:56:00,59402.01953125,59402.01953125,59402.01953125,59402.01953125,59402.01953125,8163328
2021-04-11 14:57:00,59400.3828125,59400.3828125,59400.3828125,59400.3828125,59400.3828125,0
2021-04-11 14:58:00,59393.0078125,59393.0078125,59393.0078125,59393.0078125,59393.0078125,0
2021-04-11 14:59:00,59402.390625,59402.390625,59402.390625,59402.390625,59402.390625,0
2021-04-11 15:00:00,59357.01171875,59357.01171875,59357.01171875,59357.01171875,59357.01171875,0
2021-04-11 15:01:00,59316.203125,59316.203125,59316.203125,59316.203125,59316.203125,0
2021-04-11 15:02:00,59410.125,59410.125,59410.125,59410.125,59410.125,18137088
2021-04-11 15:03:00,59432.390625,59432.390625,59432.390625,59432.390625,59432.390625,42131456
2021-04-11 15:04:00,59436.43359375,59436.43359375,59436.43359375,59436.43359375,59436.43359375,66740224
2021-04-11 15:05:00,59464.16796875,59464.16796875,59464.16796875,59464.16796875,59464.16796875,10117120
2021-04-11 15:06:00,59472.56640625,59472.56640625,59472.56640625,59472.56640625,59472.56640625,3518464
2021-04-11 15:07:00,59486.96484375,59486.96484375,59486.96484375,59486.96484375,59486.96484375,5931008
2021-04-11 15:08:00,59492.14453125,59492.14453125,59492.14453125,59492.14453125,59492.14453125,5935104
2021-04-11 15:09:00,59475.83203125,59475.83203125,59475.83203125,59475.83203125,59475.83203125,13721600
2021-04-11 15:10:00,59471.765625,59471.765625,59471.765625,59471.765625,59471.765625,18919424
2021-04-11 15:11:00,59469.77734375,59469.77734375,59469.77734375,59469.77734375,59469.77734375,0
2021-04-11 15:12:00,59426.5703125,59426.5703125,59426.5703125,59426.5703125,59426.5703125,0
2021-04-11 15:13:00,59458.06640625,59458.06640625,59458.06640625,59458.06640625,59458.06640625,0
2021-04-11 15:14:00,59473.90625,59473.90625,59473.90625,59473.90625,59473.90625,3014656
2021-04-11 15:15:00,59411.578125,59411.578125,59411.578125,59411.578125,59411.578125,0
2021-04-11 15:16:00,59384.05859375,59384.05859375,59384.05859375,59384.05859375,59384.05859375,0
2021-04-11 15:17:00,59413.5078125,59413.5078125,59413.5078125,59413.5078125,59413.5078125,0
2021-04-11 15:18:00,59376.37890625,59376.37890625,59376.37890625,59376.37890625,59376.37890625,831488
2021-04-11 15:19:00,59364.25,59364.25,59364.25,59364.25,59364.25,0
2021-04-11 15:20:00,59367.125,59367.125,59367.125,59367.125,59367.125,0
2021-04-11 15:21:00,59384.70703125,59384.70703125,59384.70703125,59384.70703125,59384.70703125,5906432
2021-04-11 15:22:00,59409.6875,59409.6875,59409.6875,59409.6875,59409.6875,14811136
2021-04-11 15:23:00,59423.4375,59423.4375,59423.4375,59423.4375,59423.4375,5005312
2021-04-11 15:24:00,59434.0546875,59434.0546875,59434.0546875,59434.0546875,59434.0546875,10870784
2021-04-11 15:25:00,59447.47265625,59447.47265625,59447.47265625,59447.47265625,59447.47265625,0
2021-04-11 15:26:00,59469.71875,59469.71875,59469.71875,59469.71875,59469.71875,0
2021-04-11 15:27:00,59464.84765625,59464.84765625,59464.84765625,59464.84765625,59464.84765625,5001216
2021-04-11 15:28:00,59439.3984375,59439.3984375,59439.3984375,59439.3984375,59439.3984375,6991872
2021-04-11 15:29:00,59451.6796875,59451.6796875,59451.6796875,59451.6796875,59451.6796875,0
2021-04-11 15:30:00,59469.8359375,59469.8359375,59469.8359375,59469.8359375,59469.8359375,11563008
2021-04-11 15:31:00,59478.7265625,59478.7265625,59478.7265625,59478.7265625,59478.7265625,0
2021-04-11 15:32:00,59504.71875,59504.71875,59504.71875,59504.71875,59504.71875,0
2021-04-11 15:33:00,59514.578125,59514.578125,59514.578125,59514.578125,59514.578125,5120000
2021-04-11 15:34:00,59572.86328125,59572.86328125,59572.86328125,59572.86328125,59572.86328125,19550208
2021-04-11 15:35:00,59597.921875,59597.921875,59597.921875,59597.921875,59597.921875,18309120
2021-04-11 15:36:00,59615.0078125,59615.0078125,59615.0078125,59615.0078125,59615.0078125,16945152
2021-04-11 15:37:00,59649.2109375,59649.2109375,59649.2109375,59649.2109375,59649.2109375,36470784
2021-04-11 15:38:00,59634.80078125,59634.80078125,59634.80078125,59634.80078125,59634.80078125,14311424
2021-04-11 15:39:00,59627.734375,59627.734375,59627.734375,59627.734375,59627.734375,0
2021-04-11 15:40:00,59618.0,59618.0,59618.0,59618.0,59618.0,21528576
2021-04-11 15:41:00,59594.640625,59594.640625,59594.640625,59594.640625,59594.640625,0
2021-04-11 15:42:00,59571.13671875,59571.13671875,59571.13671875,59571.13671875,59571.13671875,0
2021-04-11 15:43:00,59554.19140625,59554.19140625,59554.19140625,59554.19140625,59554.19140625,3665920
2021-04-11 15:44:00,59566.3828125,59566.3828125,59566.3828125,59566.3828125,59566.3828125,0
2021-04-11 15:45:00,59564.10546875,59564.10546875,59564.10546875,59564.10546875,59564.10546875,5730304
2021-04-11 15:46:00,59556.21484375,59556.21484375,59556.21484375,59556.21484375,59556.21484375,0
2021-04-11 15:47:00,59534.54296875,59534.54296875,59534.54296875,59534.54296875,59534.54296875,0
2021-04-11 15:48:00,59570.55859375,59570.55859375,59570.55859375,59570.55859375,59570.55859375,0
2021-04-11 15:49:00,59570.1328125,59570.1328125,59570.1328125,59570.1328125,59570.1328125,10809344
2021-04-11 15:50:00,59553.86328125,59553.86328125,59553.86328125,59553.86328125,59553.86328125,0
2021-04-11 15:51:00,59566.75390625,59566.75390625,59566.75390625,59566.75390625,59566.75390625,0
2021-04-11 15:52:00,59575.55859375,59575.55859375,59575.55859375,59575.55859375,59575.55859375,0
2021-04-11 15:53:00,59619.4140625,59619.4140625,59619.4140625,59619.4140625,59619.4140625,4485120
2021-04-11 15:54:00,59631.5546875,59631.5546875,59631.5546875,59631.5546875,59631.5546875,19824640
2021-04-11 15:55:00,59604.34375,59604.34375,59604.34375,59604.34375,59604.34375,0
2021-04-11 15:56:00,59611.01953125,59611.01953125,59611.01953125,59611.01953125,59611.01953125,0
2021-04-11 15:57:00,59581.640625,59581.640625,59581.640625,59581.640625,59581.640625,0
2021-04-11 15:58:00,59580.859375,59580.859375,59580.859375,59580.859375,59580.859375,0
2021-04-11 15:59:00,59563.19921875,59563.19921875,59563.19921875,59563.19921875,59563.19921875,0
2021-04-11 16:00:00,59595.39453125,59595.39453125,59595.39453125,59595.39453125,59595.39453125,1495040
2021-04-11 16:01:00,59648.921875,59648.921875,59648.921875,59648.921875,59648.921875,0
2021-04-11 16:02:00,59664.046875,59664.046875,59664.046875,59664.046875,59664.046875,21843968
2021-04-11 16:03:00,59671.91796875,59671.91796875,59671.91796875,59671.91796875,59671.91796875,25968640
2021-04-11 16:04:00,59727.8125,59727.8125,59727.8125,59727.8125,59727.8125,54677504
2021-04-11 16:05:00,59730.62109375,59730.62109375,59730.62109375,59730.62109375,59730.62109375,7188480
2021-04-11 16:06:00,59707.37890625,59707.37890625,59707.37890625,59707.37890625,59707.37890625,3469312
2021-04-11 16:07:00,59727.109375,59727.109375,59727.109375,59727.109375,59727.109375,0
2021-04-11 16:08:00,59739.80078125,59739.80078125,59739.80078125,59739.80078125,59739.80078125,17862656
2021-04-11 16:09:00,59734.40625,59734.40625,59734.40625,59734.40625,59734.40625,0
2021-04-11 16:10:00,59738.63671875,59738.63671875,59738.63671875,59738.63671875,59738.63671875,45019136
2021-04-11 16:11:00,59749.09765625,59749.09765625,59749.09765625,59749.09765625,59749.09765625,0
2021-04-11 16:12:00,59736.625,59736.625,59736.625,59736.625,59736.625,0
2021-04-11 16:13:00,59776.2265625,59776.2265625,59776.2265625,59776.2265625,59776.2265625,13471744
2021-04-11 16:14:00,59788.68359375,59788.68359375,59788.68359375,59788.68359375,59788.68359375,11440128
2021-04-11 16:15:00,59775.97265625,59775.97265625,59775.97265625,59775.97265625,59775.97265625,573440
2021-04-11 16:16:00,59773.1015625,59773.1015625,59773.1015625,59773.1015625,59773.1015625,0
2021-04-11 16:17:00,59783.00390625,59783.00390625,59783.00390625,59783.00390625,59783.00390625,0
2021-04-11 16:18:00,59804.91015625,59804.91015625,59804.91015625,59804.91015625,59804.91015625,12062720
2021-04-11 16:19:00,59822.96875,59822.96875,59822.96875,59822.96875,59822.96875,0
2021-04-11 16:20:00,59861.765625,59861.765625,59861.765625,59861.765625,59861.765625,0
2021-04-11 16:21:00,59840.29296875,59840.29296875,59840.29296875,59840.29296875,59840.29296875,1224704
2021-04-11 16:22:00,59836.125,59836.125,59836.125,59836.125,59836.125,0
2021-04-11 16:23:00,59842.63671875,59842.63671875,59842.63671875,59842.63671875,59842.63671875,0
2021-04-11 16:24:00,59837.2265625,59837.2265625,59837.2265625,59837.2265625,59837.2265625,0
2021-04-11 16:25:00,59847.2109375,59847.2109375,59847.2109375,59847.2109375,59847.2109375,0
2021-04-11 16:26:00,59837.8125,59837.8125,59837.8125,59837.8125,59837.8125,0
2021-04-11 16:27:00,59848.02734375,59848.02734375,59848.02734375,59848.02734375,59848.02734375,0
2021-04-11 16:28:00,59848.93359375,59848.93359375,59848.93359375,59848.93359375,59848.93359375,0
2021-04-11 16:29:00,59841.77734375,59841.77734375,59841.77734375,59841.77734375,59841.77734375,929792
2021-04-11 16:30:00,59815.60546875,59815.60546875,59815.60546875,59815.60546875,59815.60546875,0
2021-04-11 16:31:00,59804.59375,59804.59375,59804.59375,59804.59375,59804.59375,0
2021-04-11 16:32:00,59797.73046875,59797.73046875,59797.73046875,59797.73046875,59797.73046875,0
2021-04-11 16:33:00,59827.40625,59827.40625,59827.40625,59827.40625,59827.40625,5185536
2021-04-11 16:34:00,59848.25,59848.25,59848.25,59848.25,59848.25,0
2021-04-11 16:35:00,59808.66015625,59808.66015625,59808.66015625,59808.66015625,59808.66015625,6279168
2021-04-11 16:36:00,59815.78125,59815.78125,59815.78125,59815.78125,59815.78125,0
2021-04-11 16:37:00,59811.00390625,59811.00390625,59811.00390625,59811.00390625,59811.00390625,0
2021-04-11 16:38:00,59805.015625,59805.015625,59805.015625,59805.015625,59805.015625,0
2021-04-11 16:39:00,59761.0703125,59761.0703125,59761.0703125,59761.0703125,59761.0703125,0
2021-04-11 16:40:00,59716.11328125,59716.11328125,59716.11328125,59716.11328125,59716.11328125,0
2021-04-11 16:41:00,59737.47265625,59737.47265625,59737.47265625,59737.47265625,59737.47265625,0
2021-04-11 16:42:00,59766.20703125,59766.20703125,59766.20703125,59766.20703125,59766.20703125,9166848
2021-04-11 16:43:00,59779.921875,59779.921875,59779.921875,59779.921875,59779.921875,9535488
2021-04-11 16:44:00,59779.30078125,59779.30078125,59779.30078125,59779.30078125,59779.30078125,5672960
2021-04-11 16:45:00,59784.99609375,59784.99609375,59784.99609375,59784.99609375,59784.99609375,0
2021-04-11 16:46:00,59783.796875,59783.796875,59783.796875,59783.796875,59783.796875,0
2021-04-11 16:47:00,59778.38671875,59778.38671875,59778.38671875,59778.38671875,59778.38671875,0
2021-04-11 16:48:00,59756.26953125,59756.26953125,59756.26953125,59756.26953125,59756.26953125,0
2021-04-11 16:49:00,59801.71875,59801.71875,59801.71875,59801.71875,59801.71875,0
2021-04-11 16:50:00,59852.81640625,59852.81640625,59852.81640625,59852.81640625,59852.81640625,21123072
2021-04-11 16:51:00,59861.0234375,59861.0234375,59861.0234375,59861.0234375,59861.0234375,18186240
2021-04-11 16:52:00,59884.06640625,59884.06640625,59884.06640625,59884.06640625,59884.06640625,13320192
2021-04-11 16:53:00,59841.6875,59841.6875,59841.6875,59841.6875,59841.6875,1097728
2021-04-11 16:54:00,59866.3515625,59866.3515625,59866.3515625,59866.3515625,59866.3515625,0
2021-04-11 16:55:00,59850.2421875,59850.2421875,59850.2421875,59850.2421875,59850.2421875,0
2021-04-11 16:56:00,59848.0625,59848.0625,59848.0625,59848.0625,59848.0625,30035968
2021-04-11 16:57:00,59831.08984375,59831.08984375,59831.08984375,59831.08984375,59831.08984375,0
2021-04-11 16:58:00,59821.71484375,59821.71484375,59821.71484375,59821.71484375,59821.71484375,0
2021-04-11 16:59:00,59787.04296875,59787.04296875,59787.04296875,59787.04296875,59787.04296875,0
2021-04-11 17:01:00,59817.78125,59817.78125,59817.78125,59817.78125,59817.78125,0
2021-04-11 17:02:00,59835.7265625,59835.7265625,59835.7265625,59835.7265625,59835.7265625,0
2021-04-11 17:03:00,59754.1484375,59754.1484375,59754.1484375,59754.1484375,59754.1484375,0
2021-04-11 17:04:00,59682.82421875,59682.82421875,59682.82421875,59682.82421875,59682.82421875,0
2021-04-11 17:05:00,59680.8125,59680.8125,59680.8125,59680.8125,59680.8125,0
2021-04-11 17:06:00,59646.2890625,59646.2890625,59646.2890625,59646.2890625,59646.2890625,0
2021-04-11 17:07:00,59745.0,59745.0,59745.0,59745.0,59745.0,0
2021-04-11 17:08:00,59761.5234375,59761.5234375,59761.5234375,59761.5234375,59761.5234375,41615360
2021-04-11 17:09:00,59777.44921875,59777.44921875,59777.44921875,59777.44921875,59777.44921875,8896512
2021-04-11 17:10:00,59779.63671875,59779.63671875,59779.63671875,59779.63671875,59779.63671875,14360576
2021-04-11 17:11:00,59811.90625,59811.90625,59811.90625,59811.90625,59811.90625,0
2021-04-11 17:12:00,59829.25,59829.25,59829.25,59829.25,59829.25,1822720
2021-04-11 17:13:00,59864.67578125,59864.67578125,59864.67578125,59864.67578125,59864.67578125,13197312
2021-04-11 17:14:00,59830.6015625,59830.6015625,59830.6015625,59830.6015625,59830.6015625,0
2021-04-11 17:15:00,59801.5703125,59801.5703125,59801.5703125,59801.5703125,59801.5703125,0
2021-04-11 17:16:00,59794.95703125,59794.95703125,59794.95703125,59794.95703125,59794.95703125,0
2021-04-11 17:17:00,59735.46875,59735.46875,59735.46875,59735.46875,59735.46875,0
2021-04-11 17:18:00,59740.1640625,59740.1640625,59740.1640625,59740.1640625,59740.1640625,0
2021-04-11 17:19:00,59726.07421875,59726.07421875,59726.07421875,59726.07421875,59726.07421875,0
2021-04-11 17:20:00,59774.1484375,59774.1484375,59774.1484375,59774.1484375,59774.1484375,0
2021-04-11 17:21:00,59798.33203125,59798.33203125,59798.33203125,59798.33203125,59798.33203125,4677632
2021-04-11 17:22:00,59785.73046875,59785.73046875,59785.73046875,59785.73046875,59785.73046875,0
2021-04-11 17:23:00,59753.9765625,59753.9765625,59753.9765625,59753.9765625,59753.9765625,0
2021-04-11 17:24:00,59734.43359375,59734.43359375,59734.43359375,59734.43359375,59734.43359375,0
2021-04-11 17:25:00,59737.26953125,59737.26953125,59737.26953125,59737.26953125,59737.26953125,678846464
2021-04-11 17:26:00,59714.27734375,59714.27734375,59714.27734375,59714.27734375,59714.27734375,0
2021-04-11 17:27:00,59706.7265625,59706.7265625,59706.7265625,59706.7265625,59706.7265625,0
2021-04-11 17:28:00,59710.015625,59710.015625,59710.015625,59710.015625,59710.015625,0
2021-04-11 17:29:00,59671.0703125,59671.0703125,59671.0703125,59671.0703125,59671.0703125,0
2021-04-11 17:30:00,59696.14453125,59696.14453125,59696.14453125,59696.14453125,59696.14453125,0
2021-04-11 17:31:00,59664.74609375,59664.74609375,59664.74609375,59664.74609375,59664.74609375,0
2021-04-11 17:32:00,59647.84375,59647.84375,59647.84375,59647.84375,59647.84375,0
2021-04-11 17:33:00,59663.3984375,59663.3984375,59663.3984375,59663.3984375,59663.3984375,0
2021-04-11 17:34:00,59649.4140625,59649.4140625,59649.4140625,59649.4140625,59649.4140625,0
2021-04-11 17:35:00,59712.85546875,59712.85546875,59712.85546875,59712.85546875,59712.85546875,4202496
2021-04-11 17:36:00,59707.45703125,59707.45703125,59707.45703125,59707.45703125,59707.45703125,14053376
2021-04-11 17:37:00,59714.71875,59714.71875,59714.71875,59714.71875,59714.71875,0
2021-04-11 17:38:00,59711.26953125,59711.26953125,59711.26953125,59711.26953125,59711.26953125,0
2021-04-11 17:39:00,59754.3984375,59754.3984375,59754.3984375,59754.3984375,59754.3984375,2338816
2021-04-11 17:40:00,59736.33203125,59736.33203125,59736.33203125,59736.33203125,59736.33203125,10498048
2021-04-11 17:41:00,59714.4765625,59714.4765625,59714.4765625,59714.4765625,59714.4765625,0
2021-04-11 17:42:00,59673.58984375,59673.58984375,59673.58984375,59673.58984375,59673.58984375,0
2021-04-11 17:43:00,59693.1484375,59693.1484375,59693.1484375,59693.1484375,59693.1484375,0
2021-04-11 17:44:00,59670.72265625,59670.72265625,59670.72265625,59670.72265625,59670.72265625,3084288
2021-04-11 17:45:00,59678.30859375,59678.30859375,59678.30859375,59678.30859375,59678.30859375,0
2021-04-11 17:46:00,59688.67578125,59688.67578125,59688.67578125,59688.67578125,59688.67578125,0
2021-04-11 17:47:00,59694.25,59694.25,59694.25,59694.25,59694.25,0
2021-04-11 17:48:00,59698.90625,59698.90625,59698.90625,59698.90625,59698.90625,0
2021-04-11 17:49:00,59721.7734375,59721.7734375,59721.7734375,59721.7734375,59721.7734375,20271104
2021-04-11 17:50:00,59743.30859375,59743.30859375,59743.30859375,59743.30859375,59743.30859375,4042752
2021-04-11 17:51:00,59683.5703125,59683.5703125,59683.5703125,59683.5703125,59683.5703125,0
2021-04-11 17:52:00,59702.69140625,59702.69140625,59702.69140625,59702.69140625,59702.69140625,0
2021-04-11 17:53:00,59691.57421875,59691.57421875,59691.57421875,59691.57421875,59691.57421875,0
2021-04-11 17:54:00,59702.73828125,59702.73828125,59702.73828125,59702.73828125,59702.73828125,0
2021-04-11 17:55:00,59697.25390625,59697.25390625,59697.25390625,59697.25390625,59697.25390625,0
2021-04-11 17:56:00,59679.1328125,59679.1328125,59679.1328125,59679.1328125,59679.1328125,0
2021-04-11 17:57:00,59714.80078125,59714.80078125,59714.80078125,59714.80078125,59714.80078125,2244608
2021-04-11 17:58:00,59724.67578125,59724.67578125,59724.67578125,59724.67578125,59724.67578125,4116480
2021-04-11 17:59:00,59732.12890625,59732.12890625,59732.12890625,59732.12890625,59732.12890625,7127040
2021-04-11 18:01:00,59792.921875,59792.921875,59792.921875,59792.921875,59792.921875,0
2021-04-11 18:02:00,59773.19921875,59773.19921875,59773.19921875,59773.19921875,59773.19921875,27688960
2021-04-11 18:03:00,59728.359375,59728.359375,59728.359375,59728.359375,59728.359375,0
2021-04-11 18:04:00,59759.88671875,59759.88671875,59759.88671875,59759.88671875,59759.88671875,0
2021-04-11 18:05:00,59762.20703125,59762.20703125,59762.20703125,59762.20703125,59762.20703125,0
2021-04-11 18:06:00,59735.05859375,59735.05859375,59735.05859375,59735.05859375,59735.05859375,3059712
2021-04-11 18:07:00,59716.6328125,59716.6328125,59716.6328125,59716.6328125,59716.6328125,0
2021-04-11 18:08:00,59716.30859375,59716.30859375,59716.30859375,59716.30859375,59716.30859375,0
2021-04-11 18:09:00,59674.41015625,59674.41015625,59674.41015625,59674.41015625,59674.41015625,0
2021-04-11 18:10:00,59666.76171875,59666.76171875,59666.76171875,59666.76171875,59666.76171875,0
2021-04-11 18:12:00,59649.92578125,59649.92578125,59649.92578125,59649.92578125,59649.92578125,0
2021-04-11 18:13:00,59656.8046875,59656.8046875,59656.8046875,59656.8046875,59656.8046875,0
2021-04-11 18:14:00,59669.6796875,59669.6796875,59669.6796875,59669.6796875,59669.6796875,8933376
2021-04-11 18:15:00,59692.3046875,59692.3046875,59692.3046875,59692.3046875,59692.3046875,4521984
2021-04-11 18:16:00,59653.640625,59653.640625,59653.640625,59653.640625,59653.640625,0
2021-04-11 18:17:00,59671.94921875,59671.94921875,59671.94921875,59671.94921875,59671.94921875,0
2021-04-11 18:18:00,59673.85546875,59673.85546875,59673.85546875,59673.85546875,59673.85546875,0
2021-04-11 18:19:00,59701.45703125,59701.45703125,59701.45703125,59701.45703125,59701.45703125,0
2021-04-11 18:20:00,59717.94921875,59717.94921875,59717.94921875,59717.94921875,59717.94921875,8609792
2021-04-11 18:21:00,59717.16015625,59717.16015625,59717.16015625,59717.16015625,59717.16015625,2547712
2021-04-11 18:22:00,59744.83984375,59744.83984375,59744.83984375,59744.83984375,59744.83984375,0
2021-04-11 18:23:00,59774.40625,59774.40625,59774.40625,59774.40625,59774.40625,13340672
2021-04-11 18:24:00,59793.98046875,59793.98046875,59793.98046875,59793.98046875,59793.98046875,13172736
2021-04-11 18:25:00,59785.37109375,59785.37109375,59785.37109375,59785.37109375,59785.37109375,0
2021-04-11 18:26:00,59809.921875,59809.921875,59809.921875,59809.921875,59809.921875,1433600
2021-04-11 18:27:00,59845.04296875,59845.04296875,59845.04296875,59845.04296875,59845.04296875,11419648
2021-04-11 18:28:00,59870.5859375,59870.5859375,59870.5859375,59870.5859375,59870.5859375,0
2021-04-11 18:29:00,59918.30859375,59918.30859375,59918.30859375,59918.30859375,59918.30859375,19582976
2021-04-11 18:30:00,59919.16796875,59919.16796875,59919.16796875,59919.16796875,59919.16796875,17883136
2021-04-11 18:31:00,59889.3359375,59889.3359375,59889.3359375,59889.3359375,59889.3359375,0
2021-04-11 18:32:00,59925.75390625,59925.75390625,59925.75390625,59925.75390625,59925.75390625,0
2021-04-11 18:33:00,59974.3046875,59974.3046875,59974.3046875,59974.3046875,59974.3046875,28819456
2021-04-11 18:34:00,60056.47265625,60056.47265625,60056.47265625,60056.47265625,60056.47265625,61247488
2021-04-11 18:35:00,60084.1796875,60084.1796875,60084.1796875,60084.1796875,60084.1796875,28368896
2021-04-11 18:36:00,60092.91015625,60092.91015625,60092.91015625,60092.91015625,60092.91015625,24227840
2021-04-11 18:37:00,60043.296875,60043.296875,60043.296875,60043.296875,60043.296875,1499136
2021-04-11 18:38:00,60016.85546875,60016.85546875,60016.85546875,60016.85546875,60016.85546875,0
2021-04-11 18:39:00,60059.23046875,60059.23046875,60059.23046875,60059.23046875,60059.23046875,0
2021-04-11 18:40:00,60029.8125,60029.8125,60029.8125,60029.8125,60029.8125,17895424
2021-04-11 18:41:00,60007.75,60007.75,60007.75,60007.75,60007.75,0
2021-04-11 18:42:00,60007.4140625,60007.4140625,60007.4140625,60007.4140625,60007.4140625,0
2021-04-11 18:43:00,60037.56640625,60037.56640625,60037.56640625,60037.56640625,60037.56640625,0
2021-04-11 18:44:00,60037.5390625,60037.5390625,60037.5390625,60037.5390625,60037.5390625,8179712
2021-04-11 18:45:00,60027.89453125,60027.89453125,60027.89453125,60027.89453125,60027.89453125,319488
2021-04-11 18:46:00,59996.08203125,59996.08203125,59996.08203125,59996.08203125,59996.08203125,0
2021-04-11 18:47:00,59991.5078125,59991.5078125,59991.5078125,59991.5078125,59991.5078125,0
2021-04-11 18:48:00,59975.109375,59975.109375,59975.109375,59975.109375,59975.109375,0
2021-04-11 18:49:00,59984.5,59984.5,59984.5,59984.5,59984.5,0
2021-04-11 18:50:00,59940.0546875,59940.0546875,59940.0546875,59940.0546875,59940.0546875,0
2021-04-11 18:51:00,59964.17578125,59964.17578125,59964.17578125,59964.17578125,59964.17578125,0
2021-04-11 18:52:00,59956.09375,59956.09375,59956.09375,59956.09375,59956.09375,0
2021-04-11 18:53:00,59974.61328125,59974.61328125,59974.61328125,59974.61328125,59974.61328125,0
2021-04-11 18:54:00,59958.33984375,59958.33984375,59958.33984375,59958.33984375,59958.33984375,0
2021-04-11 18:55:00,59982.80078125,59982.80078125,59982.80078125,59982.80078125,59982.80078125,0
2021-04-11 18:56:00,59972.34765625,59972.34765625,59972.34765625,59972.34765625,59972.34765625,8777728
2021-04-11 18:57:00,60017.02734375,60017.02734375,60017.02734375,60017.02734375,60017.02734375,0
2021-04-11 18:58:00,60023.9140625,60023.9140625,60023.9140625,60023.9140625,60023.9140625,0
2021-04-11 18:59:00,60009.9765625,60009.9765625,60009.9765625,60009.9765625,60009.9765625,0
2021-04-11 19:01:00,60082.26953125,60082.26953125,60082.26953125,60082.26953125,60082.26953125,0
2021-04-11 19:02:00,60084.0078125,60084.0078125,60084.0078125,60084.0078125,60084.0078125,12120064
2021-04-11 19:03:00,60092.77734375,60092.77734375,60092.77734375,60092.77734375,60092.77734375,839680
2021-04-11 19:04:00,60100.390625,60100.390625,60100.390625,60100.390625,60100.390625,38326272
2021-04-11 19:05:00,60041.953125,60041.953125,60041.953125,60041.953125,60041.953125,719716352
2021-04-11 19:06:00,60022.09375,60022.09375,60022.09375,60022.09375,60022.09375,0
2021-04-11 19:07:00,60032.6640625,60032.6640625,60032.6640625,60032.6640625,60032.6640625,0
